recipe_id,recipe_nm_ko,nation_nm,ty_nm,level_nm,irdnt_code,irdnt_nm,cooking_cd
70,꽃게찌개,한식,찌개/전골/스튜,어려움,어류/패류,"꽃게, 애호박, 무, 느타리버섯, 청고추, 홍고추, 대파, 고추장, 고춧가루, 다진마늘, 다진생강, 국간장, 소금, 후춧가루","1. 꽃게는 솔로 문질러 씻어 등딱지를 떼고 모래주머니를 제거한다. 집게발은 떼서 끝을 다듬고, 몸통은 4토막으로 자른다., 2.  애호박은 0.5cm 두께로 반달썰고, 무는 2cm x 2cm로 얇게 썬다., 3. 풋고추, 홍고추, 대파는 깨끗이 씻어 어슷썰고 느타리버섯은 흔들어 씻어 큰 것은 길이대로 적당히 찢어놓는다., 4. 냄비에 물 3컵을 붓고 체에 고추장을 걸러 푼 다음 썰어둔 무를 넣고 한소끔 끓인다., 5. 무가 어느 정도 익으면 준비한 꽃게, 느타리버섯, 고추, 다진 마늘, 생강을 넣고 끓이다가 애호박, 대파, 고춧가루를 넣고 끓인다., 6. 재료가 다 익어 맛이 어우러지면 위에 떠오르는 거품을 걷어내고 국간장, 소금, 후춧가루로 간을 맞춰 살짝 끓여 낸다."
71,감자탕,한식,찌개/전골/스튜,보통,돼지고기류,"돼지고기, 감자, 대파, 물, 마늘, 생강, 간장, 고춧가루, 술, 소금, 후춧가루, 청정원맛선생","1. 돼지등뼈는 큼직하게 토막내 하룻 밤 정도 찬물에 담갔다가 핏물이 빠지면 건진다., 2. 냄비에 물을 넉넉히 붓고 돼지등뼈를 넣어 끓이다가 도중에 물을 한 번 따라버리고 다시 물을 부어 끓인다., 3. 감자는 껍질을 벗긴 뒤 2등분하여 냉수에 담갔다가 건져 물기를 빼놓는다., 4. 굵은 파는 길이대로 길게 자르고 마늘, 생강은 곱게 다진다., 5. 냄비에 물을 넉넉히 붓고 손질해 놓은 감자를 넣어 삶는다. 너무 푹 익지 않았을 때 체에 밭쳐 건져낸다., 6. 청정원 맛선생을 비롯한 분량의 양념장을 넣어 양념을 준비한다."
72,아구탕,한식,국,초보환영,어류/패류,"아구, 콩나물, 고사리, 미나리, 싸리버섯, 깻잎, 청고추, 홍고추, 대파, 된장, 다진마늘, 고춧가루, 후춧가루, 물","1. 아구는 입끝에 독이 있으므로 입주위를 돌려가며 잘라내고 배를 갈라 내장을 뺀 다음 5cm 길이로 토막내어 열십자로 칼집을 넣는다., 2. 싱싱한 콩나물을 준비하여 머리와 뿌리를 제거해 준비하고, 미나리 줄기와 고사리는 콩나물과 같은 크기로 썬다., 3. 싸리버섯은 찢고 깻잎은 길게 2등분해 0.5cm로 채썬다., 4. 물 4컵에 된장 4큰술을 체에 내려서 풀고 물 6컵을 더 넣어 끓인 후 물이 끓어 오르면 손질한 아구, 콩나물, 고사리를 넣어 한소끔 더 끓인다., 5. ④가 끓으면 싸리버섯, 고추, 대파, 다진 마늘, 고춧가루, 후춧가루를 넣어 양념한 후 한소끔 더 끓인다., 6. 불에서 내리기 직전에 미나리와 깻잎을 넣어 살짝 끓여 낸다."
73,조기매운탕,한식,찌개/전골/스튜,초보환영,어류/패류,"조기, 무, 양파, 대파, 마늘, 생강, 간장, 고추가루, 물, 소금","1. 조기는 내장과 지느러미를 떼어내고 비늘을 긁어 손질한 뒤 통째로 씻어서 3~4토막으로 자른다., 2. 무는 가로 세로 4cm로 나박썰고 양파는 굵게, 생강은 곱게 채썬다., 3. 굵은 파는 어슷썰고 마늘은 다진다., 4. 냄비에 물 4컵을 붓고 간장을 넣어 간한 뒤 고춧가루를 풀어 넣고 한소끔 끓인다., 5. 국물이 팔팔 끓으면 무와 손질한 조기를 넣어 중불에서 끓인다., 6. 조기가 어느정도 익으면 굵은 파와 채썬 양파, 다진 마늘, 생강을 넣고 잠깐 더 끓여 불에서 내린다."
74,알탕,한식,찌개/전골/스튜,보통,어류/패류,"명란, 쇠고기, 무, 콩나물, 대파, 홍고추, 쑥갓, 물, 간장, 다진파, 다진마늘, 청주, 소금, 후춧가루, 고춧가루, [쇠고기양념] 간장, 설탕, 다진마늘, 다진파, 깨소금","1. 명란은 붉은 빛을 띠는 싱싱한 것으로 준비해 찬물에 살살 씻어 헹군 다음 체에 밭쳐 물기를 뺀다., 2. 쇠고기는 기름기 없는 연한 살코기만 골라 가늘게 채썬 후 간장, 다진 파, 다진 마늘, 참기름, 깨소금을 넣고 무친다., 3. 무는 2cm x 2cm 크기로 납작썰고 콩나물은 뿌리를 다듬어 씻고, 대파, 홍고추는 어슷썰며 쑥갓과 대파는 씻어 5cm 길이로 썬다., 4. 분량의 간장에 고춧가루, 다진 마늘, 생강즙, 청주, 소금, 후춧가루를 넣고 골고루 섞어 양념장을 만든다., 5. 뚝배기를 뜨겁게 달구어 밑간한 쇠고기와 납작썬 무를 넣고 볶다가 어느 정도 익으면 물 4컵을 붓고 양념장을 고루 풀어 넣는다., 6. 국물에 명란과 콩나물을 넣고 끓이다가 미나리, 쑥갓, 고추, 대파를 넣고 조금 더 끓여 향을 돋군다."
75,우거지된장찌개,한식,찌개/전골/스튜,보통,,"우거지, 배춧잎, 된장, 마늘, 생강, 식용유, 쇠고기, 청고추, 홍고추, 대파, 쌀뜨물, 간장","1. 우거지는 깨끗이 다듬어 끓는 물에 푹 삶은 뒤 찬물에 담가 냄새를 뺀다., 2. 쇠고기는 기름기가 많은 것으로 골라 먹기 좋은 크기로 얄팍하게 저며 썬다., 3. 청고추와 홍고추는 꼭지를 딴 뒤 송송 썰어 씨와 함께 다져놓는다. 파는 어슷썰고 마늘과 생강은 곱게 다진다., 4. 그릇에 물기를 뺀 ①을 넣고 된장 4큰술과 다진 마늘, 식용유 1큰술을 넣어 무친다., 5. 냄비에 기름을 두르고 쇠고기를 넣어 볶다가 무쳐놓은 우거지를 넣고 함께 볶은 후 쌀뜨물을 붓고 약불에서 은근히 끓인다., 6. 찌개가 끓으면 다진 청고추와 홍고추, 어슷썬 파를 넣고 간장으로 심심하게 간을 맞춘다."
76,샤브샤브,한식,찌개/전골/스튜,보통,쇠고기류,"쇠고기, 배춧잎, 팽이버섯, 표고버섯, 당근, 느타리버섯, 양파, 대파, 어묵, 곤약, 무, 국수, 쑥갓, 다시마, 청주, 소금, 간장, 식초, 청주, 물","1. 쇠고기는 샤브샤브용으로 얇게 썰은 것으로 준비하고 접시에 보기 좋게 펼쳐 담는다., 2. 배추는 속대로 준비하여 깨끗이 씻은 뒤 4cm 길이로 썬다. 당근과 무는 한 입 크기로 나박썰며 양파는 채썬다., 3. 곤약은 4cm 길이로 납작하게 썰고 어묵과 함께 끓는 물에 데쳐 준비한다., 4. 표고버섯은 갓의 중심에 칼집을 넣어 모양을 내고 느타리버섯은 모양대로 준비하며 팽이버섯은 밑둥을 잘라 준비한다., 5. 물에 씻어 물기를 뺀 쑥갓과 쇠고기, 배추, 표고버섯, 팽이버섯, 어묵, 곤약 등 준비한 재료를 큰 접시에 돌려 담는다., 6. 물 6컵에 다시마를 넣고 끓으면 다시마는 건져내고 청주, 소금을 넣어 간을 맞춘다."
77,국수전골,한식,찌개/전골/스튜,보통,밀가루,"국수, 쇠고기, 배추, 애호박, 느타리버섯, 양파, 대파, 물, 소금, 고춧가루, 진간장, 다진마늘, 후춧가루, 식용유","1. 배추는 연한 잎으로 준비하여 큰 것은 반으로 갈라놓는다., 2. 애호박은 0.3cm 두께로 반달썰고 양파는 채썰며 대파는 어슷썬다., 3. 느타리버섯은 찬물에 흔들어 씻어 반으로 찢은 다음 물기를 빼둔다., 4. 쇠고기는 양지를 덩어리째 준비하여 물 4컵을 부어 푹 삶은 다음 얇게 썰어 국물은 기름을 걷어내고 육수로 쓴다., 5. 국수는 냄비에 물을 반쯤 부어 소금을 넣고 삶는다. 국수가 끓어오르면 찬물 1컵을 붓고 다시 끓으면 찬물에 헹군 뒤 체에 건져 물기를 뺀다., 6. 고춧가루에 진간장, 다진 마늘, 후춧가루를 분량대로 넣고 고루 섞은 다음 기름 두른 프라이팬에 넣고 살짝 볶는다."
78,낙지전골,한식,찌개/전골/스튜,보통,어류/패류,"낙지, 새우, 쇠고기, 두부, 실파, 표고버섯, 홍고추, 쑥갓, 계란, 밀가루, 소금, 식용유, 물, 간장, 다진파, 다진마늘, 깨소금, 참기름, 설탕, 소금","1. 낙지는 내장을 떼고 소금으로 문질러 씻은 다음 5cm 길이로 자르고 머리도 같은 크기로 자른다., 2. 손질한 낙지를 간장 1큰술에 다진 파와 마늘을 넣고 양념한 뒤 10분 정도 재워둔다., 3. 새우는 소금물에 씻어 등쪽 두번째 마디를 꼬치로 찔러 내장을 빼고 껍질을 벗긴다., 4. 실파는 5cm 길이로 썰고 표고버섯도 5cm 길이로 채썬다. 홍고추는 씨를 털고 반으로 갈라  길이대로 채썰고 쑥갓은 씻어 5cm로 자른다., 5. 쇠고기 50g은 채썰고 30g은 다져서 각각 양념한다. 두부는 씻어 으깬 다음 물기를 꼭 짜서 소금, 참기름, 깨소금으로 양념한다., 6. 양념한 두부와 다진 쇠고기를 섞어 완자로 빚은 다음 밀가루와 계란을 입혀 프라이팬에 굴려 익힌다."
79,선지국,한식,국,보통,쇠고기류,"선지, 우거지, 콩나물, 된장, 고추장, 다진마늘, 진간장, 고춧가루, 다진마늘, 다진파, 깨소금, 참기름","1. 찬물에 핏물을 뺀 선지를 소금을 조금 넣은 끓는 물에 덩어리째 넣고 살짝 데쳐 숟가락으로 뚝뚝 떼 놓는다. 우거지는 끓는물에 데친 후 5cm 길이로 썬다., 2. 콩나물은 뿌리를 다듬어 씻은 다음 살짝 삶아내고 물기를 빼놓는다., 3. 분량의 진간장에 다진 파, 마늘, 고춧가루, 참기름, 깨소금을 넣어 고루 섞어 양념장을 만든다., 4. 준비한 우거지, 콩나물은 그릇에 한데 담고 고추장과 다진 파, 마늘을 넣어 간이 배도록 조물조물 무친다., 5. 된장을 걸러 한소끔 끓인 국물에 양념한 우거지, 콩나물을 넣고 다시 팔팔 끓인다., 6. 우거지와 콩나물이 어느정도 물러져 맛이 우러나면 데쳐 놓은 선지를 넣고 양념장으로 알맞게 간을 맞춘 다음 한소끔 끓인다. 떠오르는 거품을 걷어내고 뜨겁게 끓여 상에 낸다."
80,콩나물국밥,한식,밥,초보환영,곡류,"밥, 콩나물, 김치, 다진마늘, 실파, 장조림, 청고추, 깨소금, 김, 계란, 쇠고기육수, 새우젓","1. 뚝배기에 한 사람이 먹을 만큼의 밥을 담고 콩나물은 씻어 삶아 밥이 덮일 만큼 수북이 얹는다., 2. ①위에 어슷썬 실파와 청고추, 결대로 찢은 장조림을 보기 좋게 둘러 얹고, 그 위에 잘게 썬 김치와 다진 마늘을 얹는다., 3. 재료를 넣은 뚝배기에 육수를 자작하게 부어 보글보글 끓이다가 상에 내기 직전에 살짝 구운 김을 비벼 얹고 생계란을 깨뜨려 얹은 다음 깨소금을 뿌린다., 4. 새우젓을 따로 곁들여 식성대로 간을 맞춰 먹는다."
81,곰탕,한식,국,보통,쇠고기류,"쇠고기, 양, 무, 대파, 마늘, 국간장, 소금, 후추, 국수, 다진파, 다진마늘, 진간장, 참기름","1. 양은 속껍질이 나오도록 말끔히 벗겨 흐르는 물에 헹군 뒤 큰 그릇에 담아 소금으로 벅벅 문질러 씻은 후 다시 헹궈낸다., 2. 무는 큼직하게 토막 낸다. 대파 1/2뿌리는 송송 썰고 남은 1/2뿌리는 길고 큼직하게 썰어 놓는다. 마늘은 통째로 준비한다., 3. 손질한 양을 냄비에 넣고 물을 충분히 부은 후 길게 썬 파와 통마늘을 넣고 뚜껑을 연채 푹 익도록 끓인다. 20분쯤 끓어 양이 익으면 양지머리를 넣고 덩어리째 한참 끓인다., 4. 양과 양지머리가 익으면 토막 낸 무를 넣어 무가 속까지 익을 때까지 푹 끓인다., 5. 익은 고기와 무를 건진다. 무와 양지머리는 납작하게 썰고, 양은 어슷하게 썬다., 6. 분량의 양념 재료로 양념을 만든다. 그릇에 양과 양지머리를 함께 넣고 양념한다. 무는 부서지기 쉬우므로 따로 양념한다."
82,설렁탕,한식,국,보통,쇠고기류,"소 잡뼈, 사골, 도가니, 양지머리, 파, 마늘, 밀국수, 소금, 후추, 물","1. 토막낸 쇠뼈와 사골은 찬물에 1-2시간 담가서 핏물을 빼고 도가니와 양지머리는 덩어리째 씻어놓는다., 2. 큰 솥에 쇠뼈와 사골을 넣고 물을 넉넉히 부어 센불에서 끓이다가 국물에 검은색이 돌고 거품이 나면 검은 물을 따라 버리고 다시 물 20컵을 부어 끓인다., 3. 끓는 사골국물에 도가니와 양지머리를 덩어리째 넣고 파1뿌리와 통마늘1통을 넣어 뚜껑을 연 채 끓인다. 팔팔 끓어오르면 불을 줄이고 뭉근히 푹 끓인다., 4. 도가니가 푹 물러지면 건져 내 작은 토막으로 썰고 양지머리는 저며썰어 놓는다., 5. 끓는 물에 국수를 삶아 찬물에 행군 다음 체에 건져 놓는다., 6. 물기빠진 국수를 끓는 국에 담가 따뜻하게 데운 다음 뚝배기에 담고 그 위에 고기를 얹어 국물을 붓는다. 상에 낼 때는 소금과 후추가루, 송송 썬 파를 그릇에 담아낸다."
83,도가니탕,한식,국,어려움,쇠고기류,"도가니, 쇠고기, 물, 생강, 소금, 파, 다진파, 고추가루, 다진마늘, 진간장, 생강, 소금, 후추","1. 도가니는 적당히 토막 내어 찬물에 담가 핏물을 뺀다. 사태는 기름기 없는 것으로 골라 덩어리째 준비한다., 2. 냄비에 물 20컵을 붓고 사태를 넣어 끓이다가 붉은 색이 없어지면 도가니를 넣어 센 불에서 끓인다., 3. 끓이다가 국물이 우러나오면 고기를 건져서 한입 크기로 썰고, 남은 뼈는 다시 국물에 넣고 2시간 동안 푹 고아낸다., 4. 썰어 놓은 고기에 다진 마늘 2큰술 반과 분량의 생강, 소금, 후춧가루를 넣어 양념하고 국물은 위에 한지를 덮어 스며들게 한다., 5. 건지를 그릇에 담고 송송 썬 파를 얹은 다음 국물을 끓여 붓는다., 6. 진간장에 다진 마늘 반 큰술, 생강, 고춧가루, 참기름, 후춧가루를 넣고 양념장을 만들어 종지에 담아내어 곁들인다."
84,꼬리곰탕,한식,국,어려움,쇠고기류,"쇠고기, 무, 당면, 대파, 통마늘, 소금, 국간장, 다진파, 청주, 참기름, 후추","1. 쇠꼬리는 4cm로 토막 낸 후 찬물에 담가 핏물을 뺀다. 찬물을 두세 번 갈아서 깨끗이 헹구어 건져놓는다., 2. 무는 3cm 길이로 토막 내고, 파 1뿌리는 송송 썰고 1뿌리는 5cm 길이로 썬다. 당면은 찬물에 불렸다가 끓는 물에 데친 후 체에 밭쳐 찬물에 헹군다., 3. 냄비에 물을 팔팔 끓여 핏물을 뺀 쇠꼬리를 넣고 데친 다음, 첫물은 따라내고 다시 찬물을 20컵 부어 무와 크게 썬 파, 통마늘을 넣고 국물이 뽀얗게 우러나도록 중불에서 1시간 이상 끓인다., 4. 국물이 우러나면 쇠꼬리를 건져 한 입 크기로 썬 다음 분량의 양념 재료로 양념한다. 무도 건져내어 식혀서 얄팍하게 나박썰고 따로 양념한다. 국물은 거즈에 걸러낸다., 5. 거즈에 밭친 국물을 냄비에 담고 양념한 쇠꼬리와 무를 넣어 한소끔 더 끓인다., 6. 국물이 끓으면 준비한 당면과 송송 썬 파를 넣고 소금으로 간 한 뒤 살짝 끓여 상에 낸다."
85,갈비탕,한식,국,어려움,쇠고기류,"쇠고기, 무, 물, 국간장, 다진파, 다진마늘, 참기름, 후추","1. 갈비는 찬물에 담가 핏물을 뺀 뒤 냄비에 넣고 물 10컵을 부어 푹 끓인다., 2. 무는 3cm 두께로 토막 내어 갈비와 같이 끓여 푹 익힌다., 3. 무와 갈비가 푹 익으면 건져 내어 거즈나 종이로 기름을 걸러낸다., 4. 삶아낸 갈비와 무를 그릇에 담고 국간장, 다진 파, 다진 마늘, 참기름, 후춧가루로 고루 무쳐낸다., 5. 기름을 걷어낸 국물에 양념한 갈비와 무를 넣고 국간장으로 부족한 간을 한 다음 한소끔 더 끓여 낸다., 6. 그릇에 낼 때는 계란 지단을 곁들인다."
86,부추김치,한식,밑반찬/김치,보통,채소류,"부추, 다진마늘, 생강, 홍고추, 멸치젓, 고춧가루, 설탕, 소금","1. 부추는 잎이 짧고 통통한 것으로 골라 가지런히 다듬어 흐르는 물에 씻은 후, 물기를 빼고 반으로 자른다., 2. 멸치젓에 1/2컵의 물을 부어 끓인 후 고운체에 걸러 맑은 젓국을 만든다., 3. 마늘과 생강은 곱게 다지고 홍고추는 가늘게 채썬다., 4. 부추를 그릇에 펴 담고, 멸치젓을 고루 뿌려 절인다., 5. 부추가 절여지면 멸치젓국을 따라내고, 고춧가루와 마늘, 생강, 홍고추, 설탕을 섞어 양념을 만들어 부추를 버무린다., 6. 부족한 간은 소금으로 한 후 완성한다."
87,파김치,한식,밑반찬/김치,보통,채소류,"실파, 까나리액젓, 다진마늘, 다진생강, 고춧가루, 설탕, 소금, 깨소금","1. 실파는 뿌리를 잘라내고 다듬어 물기를 뺀다., 2. 넓은 그릇에 실파를 고르게 펴고 까나리액젓을 뿌려 절인다., 3. 고춧가루에 약간의 물을 부어 불린 후 다진 마늘, 다진 생강, 설탕, 소금, 깨소금을 넣어 고루 섞어 양념장을 만든다., 4. 절인 실파에 양념장을 넣어 고루 버무린다., 5. 버무린 실파는 다섯 뿌리씩 모아 잡고 한 데 묶어 항아리에 담는다."
88,백김치,한식,밑반찬/김치,보통,채소류,"배추, 무, 밤, 배, 대추, 다진마늘, 석이버섯, 대파, 미나리, 실고추, 잣, [절임용소금물] 소금, 물, 말린표고버섯, 통생강, [국물용 소금물] 소금, 물","1. 배추는 2~4등분하여 소금물에 절인 후 물로 헹구어 물기를 뺀다., 2. 무는 다듬어 0.3cm 굵기로 채썬다. 밤과 배는 손질하여 가늘게 채썰고 대추는 잘 닦아 씨를 뺀 후 채썬다., 3. 표고버섯은 물에 불린 후 기둥을 떼고 채썬다. 생강은 손질하여 채썰고 미나리는 3cm로 자르고 대파는 흰 부분만 3cm 길이로 잘라 채썬다., 4. 무, 밤, 미나리, 대파와 다진 마늘, 생강을 섞고 실고추를 넣어 버무린 후 대추, 표고버섯, 잣, 채썬 석이버섯을 넣고 소금으로 간한다., 5. 절인 배추에 준비한 소를 배춧잎 사이 사이에 넣고 겉에 있는 큰 잎으로 흐트러지지 않게 잘 싸서 항아리에 눌러 담는다., 6. 껍질을 벗긴 배 2개를 강판에 갈아 즙을 낸 뒤 소금물과 함께 섞어 항아리에 붓는다."
89,깻잎장아찌,한식,밑반찬/김치,보통,채소류,"깻잎, 진간장, 고춧가루, 파, 마늘, 생강, 깨소금, 실고추","1. 깻잎은 싱싱한 것으로 골라 씻어낸 후 물기를 완전히 뺀다., 2. 파는 잘게 썰고 마늘과 생강은 곱게 다진다., 3. 진간장에 ②와 고춧가루를 넣어 양념장을 만든다., 4. 깻잎을 한 장씩 펴서 양념장을 바른다., 5. 준비한 항아리에 깻잎을 차곡차곡 담고 누르개로 누른 후 남은 양념장을 붓는다., 6. 2~3일 후에 진간장만 따라내어 팔팔 끓인 다음 식혀 항아리에 다시 붓는다. 약 1주일이 지나면 깻잎이 누렇게 익는다."
90,오이지장아찌무침,한식,밑반찬/김치,보통,채소류,"오이, 고추장, 홍고추, 실파, 다진마늘, 고춧가루, 참기름, 깨소금, 설탕","1. 오이는 잘고 연한 재래종으로 준비하여 씻은 후, 물기를 뺀다., 2. 소금물을 팔팔 끓여 놓은 후 식혀 놓는다. 오이에 식힌 소금물을 붓고 무거운 돌로 눌러 놓는다., 3. 1주일 정도 지나면 소금물을 따라내어 다시 한 번 끓여 식힌 다음 오이에 붓는다., 4. 2주일 정도 지나면 절여진 오이를 꺼내어 소쿠리에 넣어 말린 다음 고추장에 버무려 항아리에 담아 5~6개월 정도 익힌다., 5. 먹을 때마다 조금씩 꺼내어 고추장을 훑어내고 송송 썬다., 6. 다진 마늘과 고춧가루, 참기름, 설탕을 함께 섞어 양념을 만든다."
91,콩자반,한식,조림,보통,콩류,"콩, 설탕, 간장, 깨소금, 물, 참기름","1. 콩은 주로 검은 것으로 하나, 얼룩이 있는 밤콩이나 푸른콩을 사용해도 된다. 콩은 물에 담가 충분히 불린다., 2. 냄비에 불린 콩을 넣고 간장과 물 1컵을 부어 중간 불에서 조린다., 3. 조리면서 고루 익도록 자주 뒤적여준다., 4. 콩이 익어 쪼글쪼글해지고 국물이 졸아들면 불을 줄이고 설탕을 넣고 잘 섞어준다., 5. 약한 불에서 계속 조려 국물이 거의 졸아들고 콩에윤기가 돌면 불에서 내려 참기름, 깨소금을 뿌려 낸다."
92,쇠고기장조림,한식,조림,보통,쇠고기류,"쇠고기, 대파, 마늘, 생강, 물, 계란, 홍고추, 진간장, 설탕, 참기름","1. 쇠고기는 큼직하게 토막 낸 후 기름기와 힘줄을 없앤다., 2. 마늘은 통으로 준비하고 생강은 얇게 저민다. 홍는 어슷하게 썰어 씨를 털어낸다., 3. 계란은 삶아 찬물에 담갔다가 껍질을 벗긴다. 당근은 손질하여 도톰하게 반달모양으로 썰어낸다., 4. 냄비에 쇠고기와 마늘, 생강을 넣고 잠길 정도로 물을 부어 끓이다가 불을 줄여 익힌다., 5. 국물의 1/3쯤 졸면 진간장과 설탕을 넣고 약한 불에서 계속 졸이다가 조림간장이 반으로 줄면 준비한 계란, 당근, 홍고추를 넣는다., 6. 계란은 주걱으로 굴려가며 간이 고루 배게 한다. 상에 낼 때는 깨소금을 뿌린다."
93,연근조림,한식,조림,보통,채소류,"연근, 식용유, 통깨, 진간장, 설탕, 청주, 물","1. 연근은 씻어 위 아래는 잘라내고 껍질을 두껍게 벗겨내 5cm 두께로 통썰기한다., 2. 그릇에 진간장, 설탕, 청주와 물 5큰술을 넣고 잘 섞어 조림장을 만든다., 3. 프라이팬에 기름을 두르고 연근을 살짝 볶는다., 4. 볶은 연근에 조림장을 붓고 뚜껑을 덮어 약한 불에서 은근하게 조려낸다., 5. 연근이 윤기나게 조려지면 불에서 내리고 통깨를 뿌려 마무리한다."
94,해물파전,한식,부침,보통,밀가루,"실파, 굴, 홍합, 조갯살, 밀가루, 계란, 식용유, 소금, 멥쌀","1. 실파는 깨끗이 손질한 후 가지런히 모아잡고 길이로 반을 자른다. 뿌리는 칼등으로 두드린다., 2. 굴과 홍합, 조갯살은 연한 소금물에 씻어 물기를 뺀 후 굵게 다진다., 3. 멥쌀은 불려서 물1컵을 붓고 곱게 갈아 밀가루와 물1컵을 부어 훌훌하게 반죽하고 소금으로 간한다., 4. 실파는 한줌씩 쥐어 반죽에 담갔다가 기름두른 팬에 가지런히 놓는다., 5. 그 위에 해물을 펴서 고루 얹는다., 6. 밑이 노릇하게 되면 푼 달걀을 위에 끼얹은 후 뒤집는다."
95,오이나물,한식,나물/생채/샐러드,초보환영,채소류,"오이, 소금, 다진파, 다진마늘, 깨소금, 참기름, 실고추","1. 오이는 가는 것으로 골라 소금으로 문질러 씻고 0.3cm 두께로 얄팍하게 썬다., 2. 파와 마늘은 곱게 다지고 실고추는 3cm 길이로 짧게 끊어놓는다., 3. 오이는 소금 2작은술로 절였다가 물에 살짝 헹구어 꼭 짠다., 4. 팬을 달구어 참기름을 두르고 절인 오이를 넣어 볶아 낸다., 5. 기름이 돌면 다진 파, 마늘, 깨소금, 실고추를 넣고 잠깐 볶아서 넓은 그릇에 펼쳐 식힌다."
96,냉이된장찌개,한식,찌개/전골/스튜,보통,콩류,"냉이, 모시조개, 된장, 다시마, 대파, 마늘, 물, 소금","1. 냉이는 소금을 넣은 끓는 물에 살짝 데친 후 마늘 3쪽 다진 것과 된장을 넣어 손으로 무쳐 낸다., 2. 모시조개는 하룻밤정도 물에 담가두어 해감을 토하게 한다., 3. 냄비에 물 10컵과 모시조개를 넣고 끓이다가 모시조개의 입이 벌어지면 건져내고 국물을 거즈에 걸러 냄비에 담고 된장에 무친 냉이를 넣고 푹 끓인다., 4. 찌개가 끓기 시작하면 파와 마늘을 어슷하게 썰어 넣고 간을 맞춘 뒤 마지막으로 모시조개를 넣는다."
97,계란말이,한식,부침,초보환영,알류,"계란, 다진파, 다진마늘, 소금, 후춧가루, 물, 식용유, 다시마","1. 계란을 그릇에 깨뜨려 넣고, 분량의 소금과 후추를 넣어 젓가락으로 섞는다., 2. 물 1컵과 다시마 끓인 국물을 걸러내고 차게 식힌다. ①의 계란에 붓고 거품기로 고루 섞는다. 다진 파와 다진 마늘을 넣고 더 섞는다., 3. 사각 팬에 기름을 두르고 달구어지면 계란물을 2/3정도 붓고 젓가락으로 저어 꾸덕꾸덕해지면 도톰하게 만든다., 4. 다시 팬에 기름을 두르고 나머지 계란물을 부어 완전히 익기 직전에 접는다., 5. 김발에 싸서 두었다가 완전히 식으면 도톰하게 썬다."
98,닭강정,한식,튀김/커틀릿,보통,닭고기류,"닭, 진간장, 마늘, 후춧가루, 녹말, 고추장, 물엿, 술, 깨소금","1. 닭은 먹기 좋게 토막 내어 진간장, 다진 마늘, 후춧가루로 밑간을 해 놓는다., 2. 간이 밴 닭고기에 녹말가루를 묻혀 180°C 의 기름에 노릇하게 튀겨 낸다., 3. 냄비에 분량의 양념 재료를 넣고 물 2큰술을 부어 끓이다가 튀긴 닭을 넣고 윤기 나게 바짝 조린다. 도중에 조림장을 끼얹어 속까지 간이 배게 한다., 4. 닭강정을 접시에 담고 통깨를 뿌린다."
99,배추겉절이,한식,밑반찬/김치,초보환영,,"배추, 소금, 다진파, 다진마늘, 다진생강, 고춧가루, 진간장, 새우젓, 설탕, 통깨, 참기름","1. 배추는 한 잎 씩 떼어 씻은 다음 소금 5 큰술을 고루 뿌려 절여놓는다., 2. 새우젓은 건더기만 곱게 다진다., 3. 절인 배추는 찬물에 헹구었다가 소쿠리에 건져 물기를 뺀 다음 손으로 쭉쭉 찢는다., 4. 다진 파와 마늘, 생강, 고춧가루, 진간장, 새우젓, 설탕, 참기름을 섞어 양념을 만든다., 5. 찢은 배추를 양념으로 버무린다. 상에 낼 때 통깨로 마무리한다."
100,더덕구이,한식,구이,보통,채소류,"더덕, 간장, 참기름, 고추장, 물, 설탕, 고춧가루, 다진파, 다진마늘, 깨소금, 설탕","1. 더덕은 껍질을 벗긴 뒤 적당한 길이로 쪼개어 밀대나 칼등으로 두드린다., 2. 다듬은 더덕은 물에 담가 아린맛을 뺀 후 건져서 물기를 닦아내고 참기름과 간장을 넣어 주무른다., 3. 고추장 2큰술에 양념재료를 모두 넣고 고루 섞어 놓는다., 4. 달군 석쇠에 ②의 더덕을 가지런히 올리고 타지 않게 살짝 구워낸다., 5. 양념장을 발라 다시 한번 구워낸다."
